pred,label,rouge1,rouge2,rougeL
"799 (rp155.000) merupakan harga mainan termahal dalam daftar tahun ini di inggris, dan merupakan harga £399 (rp770.000) untuk permainan dinosaurus seharga rp770.000.
","boneka, lego dan aneka perangkat teknologi diprediksi menjadi mainan yang paling diinginkan anak-anak inggris pada natal tahun ini.
",0.22727272727272727,0.04761904761904762,0.13636363636363635
"kemungkinan leicester united menjadi juara liga primer inggris musim ini dinilai sudah mengabaikan pencetak gol arsene van wenger, kata louis van gaal.
","manajer manchester united, louis van gaal, memperhitungkan leicester city -yang akan berhadapan dengan timnya akhir pekan ini- sebagai penantang serius untuk gelar juara liga primer inggris.
",0.41666666666666663,0.21739130434782608,0.20833333333333331
"pemulihan ekonomi cina secara global akan berlangsung, christine imf dan bank dunia menegaskan lagarde tidak akan berlangsung di eropa dan amerika.
","kepala dana moneter internasional, imf, memperingatkan krisis ekonomi global sudah mulai memukul pertumbuhan di negara-negara perekonomian baru.
",0.20512820512820512,0.0,0.15384615384615383
"haynes todd, sutradara festival film pedro costa, sutradara film fury george, the look of silence karya hou hsiaohsien dan miguel gomes, tempat film the years of silence karya hou hsiaohsien dan miguel gomes.
","film dokumenter yang menceritakan keluarga korban pembantaian pki tahun 1965 di indonesia, senyap atau the look of silence karya joshua oppenheimer masuk dalam salah satu film terbaik hasil jajak kritikus inggris.
",0.21875,0.12903225806451615,0.21875
"pemimpin kedua korea selatan, kim moon dan kim jong-un, akan melintasi perbatasan untuk mencapai korea utara.
","para pemimpin korea utara dan korea selatan mencapai kesepakatan untuk bekerja sama membebaskan semenanjung korea dari senjata nuklir.
",0.45714285714285713,0.12121212121212122,0.28571428571428575
"pensiun dan pensiunan pns di asia, kata sri wening handayani, hanya sebagian dari penduduk asia tua yang tidak memiliki sistem pensiun, sebut buku yang disebutnya.
","banyak pekerja di indonesia menghadapi masa tua yang tidak jelas karena hanya sekitar 10% yang memiliki pensiun, menurut buku yang disusun bank pembangunan asia (adb).
",0.4000000000000001,0.125,0.32
"boston boston dan memberi contoh pengalaman bahwa orang yang mengikuti gerakan christians4ramadan akan berpuasa dan makan akan berpuasa, kata ulil kepada kristen.
","sejumlah pengguna media sosial berpartisipasi dalam gerakan #christians4ramadan, sebagai bentuk solidaritas umat kristiani untuk warga muslim di bulan puasa.
",0.0975609756097561,0.05128205128205128,0.0975609756097561
"para pengguna yang membuat meraih medali emas di malaysia, seperti elizabeth nurina zahra, dalam lomba inventor muda dan tri ayu, meraih medali emas di malaysia.
","tiga siswi sekolah menengah atas di yogyakarta tengah mengembangkan alat untuk menyaring sampah di sungai, temuan yang membuahkan medali emas pada lomba inventor muda.
",0.32653061224489793,0.1276595744680851,0.24489795918367346
"obama tidak melakukan intervensi untuk membuat serangan militer terhadap pemerintah yang menggunakan senjata kimia pbb yang mempengaruhi konflik di suriah.
","presiden as barack obama mengatakan as telah menyimpulkan bahwa pemerintah suriah melakukan serangan senjata kimia di dekat damaskus.
",0.4210526315789474,0.05555555555555555,0.3157894736842105
"setelah melakukan pemeriksaan kesehatan, kata presiden joko widodo kepada gatot subroto di rspad, rumah sakit bebas penyanderaan terhadap abk indonesia, 10 wni, pada tengah malam (01/05), retno marsudi halim perdanakusuma.
","menteri luar negeri indonesia retno marsudi mengatakan 10 anak buah kapal (abk) yang sebelumnya disandera oleh kelompok pemberontak filipina, abu sayyaf, akan langsung menjalani pemeriksaan kesehatan di jakarta.
",0.2711864406779661,0.07017543859649124,0.10169491525423728
"""tak terbuka dan ia badan akan meminta pijat,"" kata weinstein, aktris sutradara, di kamar hotel prancis di selatan argento.
","sejak muncul tuduhan bahwa produser kenamaan hollywood, harvey weinstein, melakukan pelecehan atau serangan seksual, makin banyak aktris dan model yang buka suara.
",0.14634146341463414,0.0,0.0975609756097561
"berakhirnya perang dunia ii, kata presiden venezuela, simbol kebebasan korea utara dan perubahan zona waktu lebih lambat dari gmt.
","korea utara akan menetapkan zona waktu baru yaitu 30 menit lebih cepat dari korea selatan dan jepang, demikian kata media pemerintah korut.
",0.3902439024390244,0.10256410256410256,0.2926829268292683
"dan jika anda berada di kota tacloban, dan anda menyampaikan seruan agar bantuan bencana presiden kepada para korban selamat di kota pulau itu, percayalah kepada anda.
","presiden filipina benigno aquino menyatakan negara dalam keadaan bencana nasional sebagai tanggapan atas kerusakan akibat topan haiyan.
",0.0930232558139535,0.0,0.04651162790697675
"ketika makan di pesta, dan salamander raksasa yang dikepung pemerintah cina menyadari bahwa mereka memotret dua wartawan di blog mereka di cina.
","seorang kepala polisi di cina dipecat setelah sejumlah rekan kerjanya memukuli para wartawan yang menemukan mereka sedang makan salamader raksasa dalam sebuah acara makan-makan mewah.
",0.2916666666666667,0.043478260869565216,0.16666666666666669
"terkait kompetisi liga, fifa mengatakan pimpinan fifa joko widodo mengatakan pembekuan yang terjadi setelah sepak bola pssi dibekukan oleh kemenpora.
","wacana pencabutan pembekuan pssi oleh pemerintah dikhawatirkan tidak berlanjut, karena ada perbedaan pendapat dalam menafsirkan batasan reformasi di tubuh pssi sebagai syarat pencabutan sanksi tersebut.
",0.1333333333333333,0.0,0.1333333333333333
"pertandingan ini adalah pertandingan yang kami pandang sebagai perempat final piala eropa tahun ini, yang pernah kami lakukan sejak 1958, dengan manajer coleman mengatakan tidak mungkin ada akan dunia.
","partai seperempat final piala eropa 2016 melawan belgia pada hari jumat 1 juli akan menjadi pertandingan terbesar wales sejak piala dunia 1958, menurut manajer chris coleman.
",0.3636363636363637,0.07547169811320756,0.2545454545454545
"dalam daftar tajuk gallup, kebahagiaan serta stres yang paling banyak di dunia serta chad, survei di amerika serikat dan latin menempatkan indonesia sebagai negara yang warganya mengalami jajak pendapat.
","orang-orang di seluruh dunia semakin dirundung amarah dan hidup dalam tekanan serta kekhawatiran, merujuk survei terbaru yang melibatkan 150 ribu orang dari 140 negara.
",0.29629629629629634,0.0,0.1851851851851852
"mereka mengangkat unjuk rasa untuk memperingatkan ancaman kematian anak asal suriah dan masuk eropa besar ke turki, dengan menyetujui negara-negara lain.
","aksi unjuk rasa berlangsung di hungaria menentang keputusan pihak berwenang yang menutup stasiun kereta api internasional di ibu kota budapest bagi pendatang.
",0.09090909090909091,0.047619047619047616,0.09090909090909091
"ketika percakapan mengenai cuaca yang merupakan percakapan antara warga inggris saja dengan negara lain, ternyata telah tidak ada atau tema yang penulis katakan adalah tentang ""karakter"" dan sedang orang-orang menulis tentang ""budaya"".
","sekitar sembilan dari 10 orang inggris membicarakan cuaca dalam enam jam terakhir. tetapi ini tidak lazim – dan jika demikan apa penyebabnya? apakah budaya atau iklimnya yang membuat mereka terobsesi?
",0.2580645161290323,0.0,0.12903225806451615
"setelah menempuh perjalanan selama pandemi virus corona dan menghabiskan waktu setengah hari di argentina, annabel symes batal terbang dengan pesawat di kawasan itu dan ikut orang jarak jauh pulang ke rumah.
","pandemi covid-19 mengakibatkan berbagai aktivitas penerbangan dihentikan dan sejumlah negara menutup perbatasannya. hal ini menyebabkan orang- orang memilih menempuh perjalanan untuk pulang kampung dengan cara-cara yang cukup ekstr e m.
",0.2222222222222222,0.03278688524590164,0.12698412698412698
"kelebihan pasokan dunia dan melemahnya permintaan menyebabkan harga minyak arab saudi anjlok.
","harga minyak mentah brent turun pada tingkat terbaru us$52,27 per barel yang terendah sejak bulan mei 2009.
",0.12903225806451615,0.06896551724137931,0.12903225806451615
"albino, orang albino dan memiliki tubuh yang membawa keuntungan, dinilai sebagian besar membawa keberuntungan, kata istrinya.
","orang-orang dengan albinisme menghadapi prasangka dan ancaman kematian di tanzania. sejumlah kampanye kini dilakukan untuk mengakhirinya.
",0.12121212121212122,0.0,0.12121212121212122
"aksi berpura-pura menjatuhkan neymar alias serta melakukan tangisan saat laga terakhir dunia diving di brasil, dikomentari sejumlah pengguna media sosial, justru dikoreksi.
","neymar mencetak gol kedua brasil di menit-menit terakhir dalam laga melawan kosta rika di piala dunia 2018, tetapi yang menjadi sorotan bukanlah gol tersebut.
",0.24999999999999994,0.0,0.12499999999999997
"nasi cabai hanya untuk menghemat uang jutaan yuan biaya khalayak china, menurut wu dan adik mereka yang meninggal dunia di huayan tahun ini.
","seorang perempuan yang bertahan hidup dengan dua yuan (sekitar rp4.000) setiap hari selama bertahun-tahun demi menyokong adik laki-lakinya, telah meninggal dunia, sebagaimana dilaporkan media china.
",0.27450980392156865,0.04081632653061224,0.1568627450980392
"para pemain mengatakan pria john liam dan pria inggris john pardew dipukuli di selandia timur dalam turnamen menembak pesawat yang disaksikan united dalam pertandingan itu jatuh di ukraina timur oleh sekelompok orang.
","manajer newcastle united alan pardew mendedikasikan tur pramusim 'the magpies' di selandia baru untuk dua suporter yang tewas dalam pesawat malaysia airlines mh17.
",0.2545454545454546,0.03773584905660377,0.18181818181818182
"international humane society, kebun binatang anggota afrika, international humane society, membatasi pengiriman gajah liar dan keputusan larangan yang membuat genewa, swiss, mengirim gajah ke alam liar.
","sidang konvensi perdagangan internasional jenis-jenis hewan dan tumbuhan yang terancam punah (cites) melarang ekspor gajah liar afrika ke kebun binatang di seluruh dunia.
",0.32,0.08333333333333333,0.16
"genjer-genjer, lagu jenderal yang pernah dicari, siti hanani, lagu partainya, dan muhamad arief, seniman banyuwangi, digenjer pki.
","lagu genjer-genjer yang dinyanyikan oleh lilis suryani dan bing slamet dan populer pada 1950-an dan 1960-an kembali hangat dibicarakan setelah merebak dugaan penyebaran paham komunisme dalam beberapa pekan terakhir di indonesia.
",0.1923076923076923,0.04,0.15384615384615383
"jika bersemangat atau tidak berlebihan, lagu olimpiade, kata pemilik queen, akan bersemangat untuk survival dan jika tidak, lagu itu akan terdengar seperti lagu survival.
","lagu berjudul survival yang dinyanyikan grup musik rock inggris, muse, terpilih sebagai lagu resmi olimpiade. apa alasannya?
",0.19512195121951217,0.0,0.14634146341463414
"sebuah kapal lari dari pantai korea selatan, kata seorang penjaga pantai yang menjaga upaya pencarian korban dua orang di rumah sakit di korea selatan yang masih melakukan pencarian.
","sedikitnya 13 orang tewas setelah sebuah kapal memancing tabrakan dengan tanker dengan ukuran 336-ton dan terbalik di pantai korea selatan.
",0.28571428571428575,0.12765957446808512,0.20408163265306123
"mark young berbicara dengan perusahaannya tentang kemungkinan utang italia di eropa, sementara kemungkinan cina muncul sebagai cadangan yang berduit tinggi bagi perekonomian.
","perusahaan investasi cina (cic) tengah dalam perundingan dengan pemerintah italia untuk kemungkinan membeli surat utang negeri itu.
",0.25641025641025644,0.0,0.15384615384615383
"menurut andrew marr, faktor risiko serangan stroke terbesar di inggris, gaya hidup berisiko lebih besar karena stroke dapat menyerang orang di bawah usia dan olahraga tidak dapat berisiko tinggi.
","saat anda berpikir mengenai pasien stroke ""tipikal"", anda langsung teringat pada seseorang yang berusia lanjut, kelebihan berat badan, malas berolahraga dan merokok.
",0.0784313725490196,0.0,0.0784313725490196
"kasus seorang pria anggota muslim as di new york yang salat di sudut undang-undang di kota itu selesai setelah pengadilan meminta fbi menyelesaikannya.
","tiga pria muslim as yang mengaku dimasukkan dalam daftar larangan terbang setelah menolak membantu fbi, telah memenangkan haknya untuk menuntut agen federal tersebut, demikian keputusan mahkamah agung as.
",0.23076923076923075,0.039999999999999994,0.23076923076923075
"kiir salva, presiden dan riek machar, yang menjalani konflik sipil, telah menandatangani kesepakatan damai dalam resolusi pbb dengan para pemimpinnya, menurut jadwal.
","perserikatan bangsa-bangsa menyatakan siap ‘beraksi sesegera mungkin’ jika presiden sudan selatan salva kiir tidak menandatangani kesepakatan perdamaian dengan pemberontak.
",0.28571428571428564,0.05,0.1904761904761905
"mulai dari keputusan pengadilan kasasi di prancis untuk mencabut pipa makanan yang hidup, orang tua yang sakit, hingga vincent lambert, anak mereka, hingga saat ini vincent lambert lagi menyediakan makanan.
","seorang pria lumpuh menjadi simbol bagi perdebatan hak untuk mati di prancis. ia akhirnya meninggal dunia kamis 11 juli sesudah dokter mencabut pipa makanan - yang mempertahankannya hidup.
",0.28070175438596495,0.14545454545454548,0.2456140350877193
"kelompok minoritas yang berpidato di indonesia, kata david cameron, menolak mengatakan bahwa apa yang mereka katakan ekstremisme dan menunjukkan bahwa demokrasi berjalan dengan damai bagi mayoritas penduduk, dapat membuktikan bahwa demokrasi dan islam dapat membuktikan bahwa demokrasi dan islam dapat berjalan dengan damai bagi mayoritas penduduk.
","perdana menteri inggris david cameron, dalam pidatonya di universitas al azhar, jakarta, mengatakan ekstremis islam jangan diberi kesempatan untuk menodai demokrasi yang sedang berlangsung dan menganiaya kelompok minoritas.
",0.27027027027027023,0.05555555555555555,0.16216216216216214
"tidak seperti komputer yang diserang siber, rudiantara layanan ini banyak diserang oleh pengguna internet, dan ransomware wannacry oleh para petugas menjadi menyebar.
","pemerintah mengatakan serangan siber masih ditemukan di indonesia pada senin (15/05) dalam skala kecil, meski begitu pemerintah terus melakukan upaya mengatasi serangan siber.
",0.043478260869565216,0.0,0.043478260869565216
"tokoh simbol robert yang berjudul brown akan menjadi simbol seri robert dan novel langdon yang akan terjual jutaan kopi dunia, inferno.
","dan brown, penulis novel laris the da vinci code, akan menerbitkan buku barunya bulan mei mendatang.
",0.2162162162162162,0.0,0.16216216216216214
"akan dikumpulkan terkait kematian salim alias tosan yang diduga menjadi korban penganiayaan, wartawan yang melaporkan tosan luka parah dan adanya ancaman pembunuhan terhadap korban kemanusiaan, menurut kepolisian resor lumajang, perwakilan komnas ham.
","komisi nasional hak asasi manusia pada hari senin (05/10) akan menyelidiki perkara penganiayaan dan pembunuhan aktivis antitambang bernama salim alias kancil di desa selok awar awar, kecamatan pasirian, kabupaten lumajang.
",0.2222222222222222,0.03278688524590164,0.15873015873015875
"alkohol yang dicampur bahan kimia dikatakan beracun jika polisi, petugas, pejabat, menggrebek dan menahan 12 orang di tempat itu.
","para pejabat india mulai melakukan penyelidikan setelah paling tidak 42 orang meninggal setelah menenggak alkohol beracun di uttar pradesh.
",0.2631578947368421,0.0,0.15789473684210525
"mata uang yen, mata uang yen, nilai perusahaan perabot listrik global, dan nilai perusahaan sepanjang kuartal lalu, dipandang dalam kondisi sangat tertolong oleh melemahnya bisnis panasonic.
","saham panasonic melonjak 17% menjadi 692 yen di bursa saham tokyo, setelah perusahaan pembuat tv dan perabot listrik itu kembali menghasilkan laba pada kuartal ketiga tahun lalu.
",0.3018867924528302,0.0392156862745098,0.22641509433962265
"seorang polisi di kebumen, jawa, yang menolak bertemu dengan seorang pengungsi pakistan setelah mereka mendekati perbatasan australia, mengatakan prawira, badan kapal laut yang berhenti di tanjung sejak 2013 menyatakan kapal pencari suaka itu tenggelam.
","dua puluh enam orang pencari suaka yang terdampar di indonesia mengatakan aparat australia meledakkan kapal mereka di dekat pulau christmas dan mengirim mereka kembali ke perairan indonesia dengan sekoci, kata seorang pejabat indonesia.
",0.3283582089552239,0.03076923076923077,0.11940298507462688
"manchester gallery art akan dipamerkan di manchester gallery art, yang disebut akan mengakhiri perang dunia ii dengan korban bom di jepang.
","karya seni korban yang selamat dari bom atom hiroshima pada 1945 akan dipamerkan di luar jepang untuk pertama kalinya.
",0.35,0.10526315789473685,0.2
"freeport karya perusahaan tambang yang sedang dalam kontrak dengan setya novanto, ketua mahkamah saham dpr, mengatakan pernyataan setya firdaus tentang kasus amerika serikat yang diduga akan diajukan ketua dpr pada 2019 mendatang akan bertolak belakang dengan pengajuan kuasa pada 2019 mendatang.
","kasus dugaan pemakaian nama presiden joko widodo dan wakil presiden jusuf kalla oleh ketua dpr setya novanto dianggap pengamat sebagai puncak gunung es dalam praktik percaloan yang dilakukan politisi di ranah pertambangan dan migas.
",0.18666666666666668,0.05479452054794521,0.10666666666666667
"tidak dilakukan penyegelan masjid oleh polisi, kata farid mahfud di kota depok, menjelang salat jumat dan jamaah ahmadiyah indonesia.
","masjid ahmadiyah di depok disegel pemda, sejumlah kecil jamaah ahmadiyah melakukan salat jumat di pelataran, kendati didesak untuk tak melakukannya, dan mendapat ancaman.
",0.380952380952381,0.09999999999999999,0.28571428571428575
"jika tumor telah dapat dideteksi, apakah hasil percobaan yang akan diujikan pada tes perempuan dapat menyelamatkan nyawa pasien dan penyebabnya dapat dideteksi dini dengan kanker ovarium darah.
","tes darah rutin dapat mendeteksi 86% kanker ovarium lebih awal sebelum masa dimana perempuan dapat didiagnosa memiliki sel kanker, menurut satu uji coba.
",0.27999999999999997,0.08333333333333334,0.15999999999999998
"setelah bercerai dengan suaminya, dua dari delapan anak palsu dari wilayah kekuasaan yang telah dikuasai belanda dan digunakan di suriah oleh isis, seorang perempuan berusia pergi diyakini sebagai anak-anak.
","seorang perempuan checnya yang tinggal di belanda telah membawa dua anaknya untuk bergabung dengan militan negara islam isis di suriah, yang bertentangan dengan keinginan ayah kedua anak tersebut, seperti disampaikan oleh jaksa di belanda.
",0.37500000000000006,0.06451612903225808,0.15625
"tadic boris, presiden serbia, kroasia, menyampaikan permintaan maaf atas pernyataan vukovar monumen yang disampaikan kepada para korban pengunjung sebagai ""pembantai president"" untuk mengenangnya.
","presiden serbia boris tadic menjadi pemimpin serbia pertama yang meminta maaf atas pembantaian di vukovar, kroasia tahun 1991.
",0.4390243902439025,0.10256410256410256,0.24390243902439024
"seperti halnya pakistan yang menjadi orang meninggal dunia pertama di desa karena virus corona, penerapan penjagaan dan penggunaan masker, tutur bbc.
","ketika saadat khan kembali ke rumahnya di desa di utara pakistan setelah melaksanakan umrah di arab saudi awal pekan ini, dia sambut dengan riuh rendah.
",0.13043478260869565,0.04545454545454545,0.08695652173913043
"rumah sakit yang mengatakan menggunakan mode mobil tesla dan kemudi otomatis ditemukan.
","seorang lelaki yang terserang embolisme paru terselamatkan oleh mobil tanpa sopir yang membawanya ke rumah sakit.
",0.28571428571428575,0.07692307692307691,0.14285714285714288
"pesawat mes tni buatan brazil, astros, sudah dikirim ke indonesia untuk dikirim ke brazil, beberapa hari setelah kesepakatan pembelian antara kedua pesawat jenis itu.
","tni akan membeli sistem peluncur roket paling mutakhir dari produsen senjata avibras yang bermarkas di sao jose dos campos, terletak di negara bagian sao paulo brazil, untuk mempersenjatai salah satu batalion khususnya.
",0.10714285714285714,0.0,0.10714285714285714
"hukuman itu diperlukan karena kehadiran karima el mahroug dalam sidang ruby, sementara silvio berlusconi yang kembali mencalonkan diri dalam pemilihan umum bulan ini tidak akan lagi mencalonkan diri.
","majelis hakim di milan memutuskan sidang atas mantan perdana menteri italia, silvio berlusconi, dalam dakwaan berhubungan seks dengan perempuan di bawah umur, tidak bisa ditunda.
",0.1886792452830189,0.03921568627450981,0.1886792452830189
"burka merupakan penutup kepala berkerudung yang dilarang berlaku di negara eropa, kata polisi karena merupakan wanita yang tertekan, kata pemerintah prancis.
","polisi di prancis menahan seorang wanita yang mengenakan burka dalam unjuk rasa kecil di katedral notre dame di ibukota paris.
",0.2926829268292683,0.05128205128205128,0.14634146341463414
"kpk proses politik, kata jokowi, proses politik yang bisa membawa presiden joko widodo akan mencabut budi gunawan dari pencalonan kapolri di sidang paripurna dpr, sementara kapolri menyatakan presiden joko widodo akan mencabut budi gunawan dan jawabannya.
","langkah presiden joko widodo yang menunda pengambilan keputusan tentang apakah akan mencabut atau meneruskan pencalonan komjen budi gunawan sebagai kepala kepolisian republik indonesia menuai kecaman.
",0.29508196721311475,0.13559322033898305,0.26229508196721313
"pembunuhan seorang kakak yang dituduh memerintahkan orang tua tetua adat dan menikahi vani menjadi anak minoritas ilegal hindu di pakistan.
","polisi pakistan mengatakan telah menghentikan pernikahan seorang gadis 10 tahun dengan seorang bocah lelaki 14 tahun yang dilangsungkan untuk mengakhiri sengketa dua keluarga.
",0.13953488372093023,0.0,0.09302325581395349
"pemerintah melakukan sosialisasi dan sosialisasi terhadap para wajib pajak yang belum berhasil, jadi tidak akan menuturkan amnesti orang baru atas pajak sasarannya.
","pengamat perpajakan mengatakan pengampunan pajak dari sisi deklarasi berhasil karena melebihi target rp4.000 triliun namun repatriasi dianggap gagal karena hanya mencapai kurang dari 15% dari target rp1.000 triliun.
",0.07692307692307691,0.0,0.07692307692307691
"gunung bintang papua yang jatuh setelah pesawat penumpang dibantu armada udara tni di kawasan pegunungan bintang, papua, akan dibantu tim sar jayapura dan trigana air milik pemiliknya.
","tim sar berencana menuju lokasi jatuhnya pesawat trigana air di gunung tangok, kabupaten pegunungan bintang papua, pada senin (17/08), pukul 06.00 wit.
",0.39215686274509803,0.16326530612244897,0.19607843137254902
"orang-orang mengatakan tingkat kematian dan kematian karena rasa sakit mungkin meningkat.
","sejumlah orang mengatakan saat sekarat seseorang akan merasa bahagia. apa itu benar?
",0.16666666666666666,0.09090909090909091,0.16666666666666666
"sekitar 1,7 juta orang -of pbb- berencana akan membantu pada akhir bulan ini pihak oposisi suriah.
","pbb memanfaatkan gencatan senjata di suriah untuk mengirimkan bantuan kepada penduduk yang tinggal di daerah suriah yang dikepung.
",0.11428571428571428,0.0,0.11428571428571428
"kantor majalah charlie hebdo diserang setelah toko serba menjadi di suriah dan yahudi terjadi beberapa bulan yang menewaskan sejumlah orang.
","polisi prancis menggagalkan lima serangan teror dalam beberapa bulan terakhir, kata perdana menteri manuel valls.
",0.1142857142857143,0.06060606060606061,0.1142857142857143
"menteri dalam negeri farwiza, menteri dalam negeri yang membatalkan untuk melindungi kawasan dunia dari ekosistem leuser, orang indonesia di hutan, dan kementerian kehutanan, pemerintah indonesia, menghapusnya.
","pegiat lingkungan aceh mendapatkan hadiah dari badan amal konservasi inggris, whitley, sebagai pengakuan dalam upayanya melindungi ekosistem leuser.
",0.2272727272727273,0.04761904761904763,0.18181818181818185
"mikel arteta berjanji akan meningkatkan pertandingan ke-1000 melawan swansea di klub primer, selasa, dengan para pemain akan meningkat.
","pemain tengah arsenal, mikel arteta, menyampaikan permintaan maaf secara terbuka atas kekalahan 0-6 dari chelsea.
",0.17142857142857143,0.0606060606060606,0.11428571428571428
"seorang pemuka jaksa penuntut hukum penerima pria yang membunuh istri dan dua anaknya, chris watts, mengaku pada agustus.
","seorang pria dari negara bagian colorado, amerika serikat, mengaku bersalah telah membunuh dua putrinya dan istrinya yang sedang mengandung.
",0.37837837837837834,0.0,0.21621621621621623
"seorang petugas pemadam kebakaran polisi dan tentara jepang terlibat dalam operasi yang kemudian dihentikan setelah pencarian berhasil menghentikan letusan gunung berapi ontake yang buruk.
","tim penyelamat pencari pendaki gunung yang hilang di ontake, jepang, menghentikan sementara operasi karena gunung berapi tersebut terus mengeluarkan gas, batu, dan abu ke udara.
",0.32653061224489793,0.0425531914893617,0.16326530612244897
"kontrak dengan speedo dinilai tidak bisa memasukkan ryan lochte, perenang amerika serikat dan perenang rp26 juta.
","industri peralatan renang, speedo, menghentikan sponsor untuk perenang amerika serikat, ryan lochte, yang 'mengarang' laporan perampokan di olimpiade rio.
",0.34285714285714286,0.1818181818181818,0.22857142857142856
"jinping xi, yang diperkirakan akan menjadi pemimpin dan akan menjadi pejabat, diperkirakan akan muncul setelah mendampingi para pejabat.
","wakil presiden cina xi jinping muncul di hadapan publik untuk pertama kalinya sejak dua pekan lalu.
",0.17647058823529413,0.0,0.11764705882352941
"rusia dan polandia dengan jumlah lebih dari 20 orang tercatat tewas di ukraina karena suhu yang sangat dingin di eropa timur hingga mencapai minus 20 derajat celsius.
","suhu dingin ekstrem yang melanda wilayah eropa timur dan rusia telah merenggut hampir 200 jiwa sejauh ini, jumlah korban terbesar terjadi di ukraina.
",0.39999999999999997,0.08333333333333334,0.15999999999999998
"neill lennon terancam mendapat paket bom untuk trish, godman, dan mcbride.
","kepolisian skotlandia sedang menyelidiki pengiriman paket bom kepada manajer celtic, neill lennon.
",0.34782608695652173,0.1904761904761905,0.17391304347826086
